Number,Incident.Type,Creation.Date,Latitude,Longitude,Total.population,One.race.1,White,Black.or.African.American,American.Indian.and.Alaska.Native,Asian,Hispanic.or.Latino..of.any.race.,Median.household.income..dollars.,groupedtype,newBorough
3344,Fire-10-76 (Commercial High Rise Fire),41194.26575,NA,NA,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3345,Fire-2nd Alarm,41848.23713,40.64760484,-73.87721996,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3346,Law Enforcement-Suspicious Package,41229.80002,40.71442154,-74.00607638,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
3347,Fire-6th Alarm,41914.09946,40.72964971,-73.98376561,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3348,Fire-Collapse,41893.59006,40.64821699,-73.99890693,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3349,Fire-6th Alarm,41914.09946,40.72964971,-73.98376561,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3350,Fire-Collapse,41893.59006,40.64821699,-73.99890693,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3351,Fire-2nd Alarm,41929.75479,NA,NA,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3352,Fire-6th Alarm,41914.09946,40.72964971,-73.98376561,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3353,Fire-6th Alarm,41914.09946,40.72964971,-73.98376561,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3354,Fire-3rd Alarm,41632.65591,NA,NA,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3355,Fire-1st Alarm,41265.56723,40.71442154,-74.00607638,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3356,Law Enforcement-Other,41935.5478,40.76804662,-73.98248906,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
3357,Fire-2nd Alarm,41184.67131,NA,NA,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3358,Law Enforcement-Explosion,41178.31678,NA,NA,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Law,BRONX
3359,Medical-Injured City Worker,41428.01016,40.6502926,-73.9273064,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Med,BROOKLYN
3360,Law Enforcement-Suspicious Package,41936.22035,40.71962317,-74.01022806,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
3361,Fire-4th Alarm,41624.23052,40.84387029,-73.90486686,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3362,Fire-4th Alarm,41614.23409,40.68105021,-73.95517662,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3363,Fire-5th Alarm,41719.96609,40.82653751,-73.94317387,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3364,Fire-2nd Alarm,41726.22272,40.82483715,-73.90843615,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3365,Fire-3rd Alarm,41702.03434,40.68547741,-73.93117632,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3366,Fire-4th Alarm,41962.59888,40.87435868,-73.8762171,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3367,Fire-4th Alarm,41962.59888,40.87435868,-73.8762171,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3368,Fire-Haz Mat,41967.76683,40.7918279,-73.97397613,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3369,Law Enforcement-Other,41940.69159,40.75757832,-73.87404425,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Law,QUEENS
3370,Fire-5th Alarm,41719.96609,40.82653751,-73.94317387,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3371,Law Enforcement-Haz Mat,41721.07632,40.62317569,-73.91527957,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
3372,Fire-4th Alarm,41721.05336,40.78878085,-73.94375789,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3373,Law Enforcement-Explosion,41178.31678,NA,NA,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Law,BRONX
3374,Fire-2nd Alarm,41184.67131,NA,NA,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3375,Fire-2nd Alarm,41336.89321,40.66733562,-73.97463035,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3376,Law Enforcement-Explosion,41178.31678,NA,NA,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Law,BRONX
3377,Law Enforcement-Suspicious Package,41976.60777,40.81646146,-73.8908144,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Law,BRONX
3378,Fire-7th Alarm,41336.96796,NA,NA,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3379,Fire-6th Alarm,41208.15296,NA,NA,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3380,Fire-3rd Alarm,41213.86417,NA,NA,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3381,Fire-5th Alarm,41719.96609,40.82653751,-73.94317387,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3382,Fire-2nd Alarm,41726.22272,40.82483715,-73.90843615,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3383,Fire-1st Alarm,41265.56723,40.71442154,-74.00607638,"8,622,698","8,329,402","3,635,789","2,094,132","35,124","1,252,589","2,517,429","60,879",Fir,NEW YORK CITY
3384,Law Enforcement-Suspicious Package,41990.46791,NA,NA,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
3385,Law Enforcement-Suspicious Package,41990.55124,40.74877594,-73.98427483,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
3386,Fire-Collapse,41971.5148,40.81685877,-73.94747137,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3387,Law Enforcement-Other,41940.69159,40.75757832,-73.87404425,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Law,QUEENS
3388,Law Enforcement-Haz Mat,41178.61946,NA,NA,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
3389,Fire-4th Alarm,41962.59888,40.87435868,-73.8762171,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3390,Law Enforcement-Explosion,41178.31678,NA,NA,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Law,BRONX
3391,Fire-6th Alarm,41208.15296,NA,NA,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3392,Law Enforcement-Haz Mat,41721.07632,40.62317569,-73.91527957,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
3393,Fire-5th Alarm,41719.96609,40.82653751,-73.94317387,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3394,Law Enforcement-Suspicious Package,41723.69046,40.75490589,-73.97147642,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
3395,Fire-3rd Alarm,41639.81434,NA,NA,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3396,Fire-4th Alarm,41634.20241,NA,NA,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3397,Fire-5th Alarm,41635.80016,NA,NA,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3398,Fire-7th Alarm,41640.24253,NA,NA,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3399,Law Enforcement-Other,41276.80503,40.71442154,-74.00607638,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Law,MANHATTAN
3400,Law Enforcement-Explosion,41178.31678,NA,NA,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Law,BRONX
3401,Fire-7th Alarm,41646.59269,40.83479036,-73.94773494,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3402,Fire-Haz Mat,41648.54231,40.77243199,-73.982823,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3403,Fire-4th Alarm,41634.20241,40.88157494,-73.88386113,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3404,Fire-4th Alarm,41624.23052,40.84387029,-73.90486686,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3405,Fire-2nd Alarm,41992.45281,40.84599645,-73.91561656,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3406,Fire-Commercial,41993.40602,NA,NA,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3407,Fire-Collapse,41993.16383,NA,NA,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3408,Fire-Explosion,41699.06425,40.8587629,-73.89277032,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3409,Fire-2nd Alarm,41702.03434,40.68547741,-73.93117632,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3410,Fire-2nd Alarm,41702.0863,40.85553375,-73.88891492,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3411,Fire-1st Alarm,41997.3462,40.83267093,-73.89055553,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3412,Fire-Collapse,41993.16383,40.71308993,-74.00884089,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3413,Law Enforcement-Suspicious Package,41298.90498,40.68215678,-73.98694081,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
3414,Fire-3rd Alarm,41702.03434,40.68547741,-73.93117632,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3415,Fire-Haz Mat,42007.59963,40.758309,-73.855602,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3416,Fire-2nd Alarm,42019.98973,40.70673504,-73.79397466,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3417,Fire-2nd Alarm,42004.26872,40.63980352,-74.07911708,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Fir,STATEN ISLAND
3418,Fire-Collapse,41993.16383,40.71308993,-74.00884089,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3419,Fire-Haz Mat,42007.59963,40.758309,-73.855602,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3420,Law Enforcement-Other,41940.69159,40.75757832,-73.87404425,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Law,QUEENS
3421,Fire-Collapse,41993.16383,40.71308993,-74.00884089,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3422,Fire-Haz Mat,42007.59963,40.758309,-73.855602,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3423,Fire-Haz Mat,42007.59963,40.758309,-73.855602,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3424,Fire-4th Alarm,42024.79861,40.68102444,-73.89053892,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3425,Fire-6th Alarm,41208.15296,NA,NA,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3426,Fire-2nd Alarm,41313.30046,40.6331659,-74.13476545,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Fir,STATEN ISLAND
3427,Fire-3rd Alarm,41213.86417,NA,NA,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3428,Fire-Collapse,41993.16383,40.71308993,-74.00884089,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3429,Fire-Haz Mat,42007.59963,40.758309,-73.855602,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3430,Law Enforcement-Other,41325.64738,NA,NA,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
3431,Fire-2nd Alarm,41675.20763,40.85372257,-73.9023058,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3432,Fire-6th Alarm,41211.06073,40.78035675,-73.96563279,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3433,Fire-6th Alarm,41208.15296,NA,NA,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3434,Law Enforcement-Suspicious Package,41202.90947,NA,NA,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
3435,Fire-6th Alarm,41208.15296,NA,NA,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3436,Fire-2nd Alarm,42003.2341,40.71343559,-73.98912913,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3437,Fire-2nd Alarm,41906.23675,40.84305496,-73.93922716,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3438,Fire-Collapse,40248.40612,40.79958639,-73.94303755,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3439,Fire-Collapse,41812.46303,40.68137729,-73.90656176,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3440,Law Enforcement-Suspicious Package,41800.72721,40.64306759,-74.07703574,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Law,STATEN ISLAND
3441,Law Enforcement-Other,41691.5306,40.68676165,-73.98453385,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Law,BROOKLYN
3442,Law Enforcement-Explosion,41178.31678,NA,NA,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Law,BRONX
3443,Fire-10-76 (Commercial High Rise Fire),41194.26575,NA,NA,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3444,Fire-3rd Alarm,39449.97481,40.86782053,-73.92079406,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3445,Fire-6th Alarm,41138.769,40.63941196,-74.08558629,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Fir,STATEN ISLAND
3446,Fire-Haz Mat,42007.59963,40.758309,-73.855602,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3447,Fire-4th Alarm,42024.79861,40.68102444,-73.89053892,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3448,Fire-3rd Alarm,42024.3367,40.78537397,-73.8400305,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3449,Fire-3rd Alarm,42024.93674,40.75432148,-73.86796527,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3450,Fire-2nd Alarm,39475.75348,40.595185,-73.75565001,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3451,Fire-2nd Alarm,39501.36081,40.67509797,-73.79398606,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3452,Fire-2nd Alarm,41184.67131,NA,NA,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3453,Fire-6th Alarm,40886.99801,40.85284838,-73.89985362,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3454,Fire-5th Alarm,40904.07384,40.71819469,-73.95108316,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3455,Fire-1st Alarm,41265.56723,40.71442154,-74.00607638,"8,622,698","8,329,402","3,635,789","2,094,132","35,124","1,252,589","2,517,429","60,879",Fir,NEW YORK CITY
3456,Fire-Sensitive Location,41407.80243,40.71442154,-74.00607638,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3457,Fire-2nd Alarm,41419.24102,40.71442154,-74.00607638,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3458,Fire-Collapse,41993.16383,40.71308993,-74.00884089,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3459,Fire-5th Alarm,41752.24311,40.86420309,-73.89149696,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3460,Fire-Haz Mat,42007.59963,40.758309,-73.855602,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3461,Fire-5th Alarm,41752.24311,40.86420309,-73.89149696,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3462,Fire-Manhole,41811.08234,40.709142,-73.950813,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3463,Fire-Other,41768.82215,40.74393781,-73.99950703,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3464,Fire-10-77 (Residential High Rise Fire),41777.41547,40.84708663,-73.93349616,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3465,Fire-3rd Alarm,41779.25287,40.85300446,-73.90184721,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3466,LawEnforcement-Suspicious Package,39209.95637,40.81695705,-73.92295363,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Law,BRONX
3467,Law Enforcement-Explosion,41178.31678,NA,NA,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Law,BRONX
3468,Fire-2nd Alarm,41184.67131,NA,NA,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3469,Fire-10-77 (Residential High Rise),40220.75109,40.89290615,-73.90850281,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3470,Fire-5th Alarm,41985.11431,40.74304563,-73.91929684,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3471,Fire-2nd Alarm,41985.2698,40.68817133,-73.80042388,"2,358,582","2,280,420","885,312","427,999","9,181","617,230","660,550","64,509",Fir,QUEENS
3472,Law Enforcement-Explosion,41178.31678,NA,NA,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Law,BRONX
3473,Fire-10-77 (Residential High Rise Fire),41777.41547,40.84708663,-73.93349616,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3474,Fire-10-77 (Residential High Rise Fire),41777.41547,40.84708663,-73.93349616,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
3475,Fire-2nd Alarm,41172.09237,NA,NA,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3476,Fire-Collapse,41812.46303,40.68137729,-73.90656176,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3477,Fire-3rd Alarm,39553.57244,40.70255496,-73.93438169,"2,648,771","2,569,442","1,145,345","850,150","7,169","324,552","506,635","56,942",Fir,BROOKLYN
3478,Fire-3rd Alarm,41239.85608,40.82392414,-73.8918251,1471160,1423239,328383,517433,12908,57247,826176,"37,397",Fir,BRONX
3479,Fire-6th Alarm,41138.769,40.63941196,-74.08558629,"479,458","470,053","351,632","51,411","1,019","45,761","89,066","79,201",Fir,STATEN ISLAND
3480,Fire-Explosion,41168.86463,40.74338531,-73.99391556,"1,664,727","1,586,248","925,117","247,139","4,847","207,799","435,002","85,071",Fir,MANHATTAN
